TIME KE PE KI PI KG PG XE XESD DGQ DL DN SE1 SE2 SE3 SE4 SI1 SI2 SI3 SI4 TE TI LMEX LMEY LMEZ LMIX LMIY LMIZ AMEX AMEY AMEZ AMIX AMIY AMIZ TOTE
5.71e-07 4.54477e-21 1.64778e-23 4.5379e-21 -1.64294e-23 3.09256e-25 0 0.0004000468 0.0001788244 -19 6.11192e-05 267.556 91987.2 1.51657e+09 0.484743 0.0923437 2145.29 823815 0.482362 0.131882 219.45 219.119 1.121e-30 -1.65305e-29 8.69822e-29 1.11239e-30 -2.7191e-27 1.33908e-27 2.30068e-27 3.086e-27 -1.75228e-27 -3.28261e-25 9.20909e-26 -1.16329e-25 19
5.712e-07 4.53903e-21 1.64564e-23 4.53795e-21 -1.64296e-23 3.09256e-25 0 0.0003999693 0.0001785672 -19 6.10805e-05 267.048 91925.5 1.5153e+09 0.483251 0.0907636 2145.29 823893 0.482232 0.130948 219.173 219.121 -5.34572e-29 -2.25395e-29 1.3737e-28 -2.12686e-28 -2.88628e-27 1.13875e-27 9.62284e-28 2.69533e-27 -3.24133e-27 -3.11936e-25 9.64542e-26 -1.14904e-25 19
5.714e-07 4.54018e-21 1.64478e-23 4.53763e-21 -1.64298e-23 3.09256e-25 0 0.0004003064 0.0001784955 -19 6.10882e-05 267.149 91923.9 1.51812e+09 0.489155 0.108503 2145.15 824096 0.482105 0.129177 219.228 219.106 -1.35679e-28 -2.25925e-29 9.58318e-29 -1.23897e-28 -3.48298e-27 2.17544e-28 1.58352e-28 1.34922e-27 -3.42754e-27 -3.25952e-25 1.00541e-25 -1.20014e-25 19
5.716e-07 4.54465e-21 1.6439e-23 4.53793e-21 -1.64301e-23 3.09256e-25 0 0.0004004443 0.0001786364 -19 6.11184e-05 267.545 91962.8 1.52081e+09 0.493097 0.120427 2145.35 823623 0.480355 0.12582 219.445 219.121 -5.54817e-29 1.10605e-28 7.36032e-29 3.04973e-28 -3.28239e-27 2.26245e-28 4.74458e-28 2.15572e-28 -9.49657e-28 -3.13876e-25 9.76351e-26 -1.24953e-25 19
5.718e-07 4.54415e-21 1.64565e-23 4.53769e-21 -1.64303e-23 3.09256e-25 0 0.000399998 0.0001786817 -19 6.1115e-05 267.501 91950.6 1.52195e+09 0.493237 0.120241 2145.29 823555 0.480416 0.125845 219.42 219.109 8.51225e-30 1.46871e-28 7.22012e-29 7.12081e-28 -3.54419e-27 2.34798e-28 1.37594e-28 1.40909e-28 -1.49635e-27 -3.0998e-25 8.51438e-26 -1.08888e-25 19
5.72e-07 4.54061e-21 1.64569e-23 4.53849e-21 -1.64306e-23 3.09256e-25 0 0.0003998816 0.000178512 -19 6.10912e-05 267.188 91908.8 1.52186e+09 0.494934 0.121923 2145.48 823738 0.480269 0.125355 219.249 219.147 2.773e-29 1.56388e-28 9.82845e-29 7.61266e-28 -3.40969e-27 -1.87732e-28 6.80631e-28 2.15348e-27 -9.74144e-28 -3.09808e-25 7.96254e-26 -1.07331e-25 19
5.722e-07 4.54334e-21 1.64431e-23 4.53822e-21 -1.64308e-23 3.09256e-25 0 0.0003998418 0.0001785877 -19 6.11096e-05 267.43 91953.5 1.51963e+09 0.486974 0.0887053 2145.43 823595 0.48011 0.125145 219.381 219.134 3.03461e-29 9.14544e-29 3.30266e-32 1.4267e-27 -3.41529e-27 4.48731e-30 1.73736e-27 2.34401e-27 -1.66482e-27 -3.07396e-25 8.86639e-26 -8.87966e-26 19
5.724e-07 4.53758e-21 1.64351e-23 4.5387e-21 -1.64311e-23 3.09256e-25 0 0.000399585 0.0001785963 -19 6.10708e-05 266.921 91892.1 1.51826e+09 0.489636 0.0952307 2145.54 823733 0.480133 0.124859 219.103 219.158 2.38556e-29 6.9588e-29 -4.184e-29 1.62879e-27 -3.74159e-27 -7.26645e-31 1.66012e-27 4.08264e-28 -9.78715e-28 -3.03415e-25 9.73478e-26 -8.8075e-26 19
5.726e-07 4.53914e-21 1.64275e-23 4.54027e-21 -1.64314e-23 3.09256e-25 0 0.0003996346 0.0001785796 -19 6.10814e-05 267.059 91912.9 1.51788e+09 0.486853 0.0863086 2145.83 824373 0.480397 0.123734 219.179 219.233 -2.70635e-29 -2.06529e-29 -7.6207e-29 1.85485e-27 -4.22479e-27 -3.3393e-28 1.88281e-27 8.78723e-28 -1.35631e-27 -2.9062e-25 1.07945e-25 -9.64138e-26 19
5.728e-07 4.53496e-21 1.64405e-23 4.53849e-21 -1.64317e-23 3.09256e-25 0 0.0003996626 0.0001783944 -19 6.10532e-05 266.69 91872.7 1.51609e+09 0.488966 0.0960971 2145.41 824036 0.480944 0.126632 218.977 219.147 -8.72156e-29 8.13699e-29 -4.70057e-29 2.01624e-27 -4.16726e-27 -1.02996e-28 1.81813e-27 1.22476e-27 -1.15731e-27 -2.93423e-25 1.02441e-25 -9.51021e-26 19
5.73e-07 4.53703e-21 1.64436e-23 4.53918e-21 -1.6432e-23 3.09256e-25 0 0.0003996394 0.0001785695 -19 6.10669e-05 266.87 91894.8 1.51656e+09 0.494615 0.120154 2145.58 824123 0.48074 0.126056 219.075 219.18 -1.50909e-28 2.05597e-28 -8.26802e-29 1.96091e-27 -3.85824e-27 -7.81992e-28 1.34031e-27 7.22804e-28 -1.83417e-27 -2.96895e-25 9.81228e-26 -9.29781e-26 19
5.732e-07 4.52592e-21 1.6439e-23 4.54057e-21 -1.64323e-23 3.09256e-25 0 0.0003998024 0.0001785391 -19 6.09921e-05 265.89 91793.8 1.51073e+09 0.493889 0.118947 2145.87 824537 0.481083 0.12652 218.538 219.248 -1.78876e-28 2.08252e-28 -8.60842e-29 2.13085e-27 -3.55977e-27 1.12489e-28 -1.35984e-27 -6.14917e-29 -1.96509e-27 -3.02892e-25 9.50953e-26 -9.16252e-26 19
5.734e-07 4.5213e-21 1.64378e-23 4.54024e-21 -1.64326e-23 3.09256e-25 0 0.0004000743 0.0001787048 -19 6.09609e-05 265.483 91748.6 1.50887e+09 0.491989 0.103434 2145.77 824586 0.481179 0.126548 218.315 219.232 -1.97855e-28 1.6768e-28 -8.66638e-29 2.10449e-27 -2.89858e-27 2.26154e-28 -2.41349e-27 4.072e-28 -6.52889e-29 -2.96426e-25 8.7209e-26 -1.00177e-25 19
5.736e-07 4.52968e-21 1.64373e-23 4.54041e-21 -1.64329e-23 3.09256e-25 0 0.0003999176 0.0001786767 -19 6.10174e-05 266.221 91822.8 1.51365e+09 0.498324 0.127212 2145.81 824596 0.481486 0.127857 218.72 219.24 -2.16208e-28 1.75285e-28 -5.14374e-30 2.11633e-27 -2.63161e-27 -2.1511e-28 -3.2908e-27 2.64689e-28 5.19668e-28 -3.15333e-25 9.1044e-26 -1.13028e-25 19
5.738e-07 4.52545e-21 1.64418e-23 4.54019e-21 -1.64332e-23 3.09256e-25 0 0.000399674 0.0001785634 -19 6.09891e-05 265.85 91783.3 1.51163e+09 0.496032 0.121809 2145.75 824604 0.481694 0.127398 218.517 219.23 -7.05054e-29 1.84618e-28 -3.78145e-30 2.0496e-27 -2.1627e-27 -2.2569e-28 -1.16695e-27 1.7832e-27 8.94051e-29 -3.20995e-25 9.63526e-26 -1.16924e-25 19
5.74e-07 4.53088e-21 1.73112e-23 4.54079e-21 -1.72985e-23 2.97387e-25 0 0.000399415 0.0001785724 -20 6.10256e-05 266.328 91823.9 1.5161e+09 0.499303 0.128146 2145.88 824749 0.481346 0.126188 218.778 219.258 -1.42459e-28 2.15046e-28 1.65763e-29 2.26744e-27 -1.90911e-27 -3.51889e-28 -2.65984e-27 2.72837e-27 1.27805e-27 -3.17324e-25 8.51821e-26 -1.19222e-25 20
5.742e-07 4.53437e-21 1.73064e-23 4.54121e-21 -1.72988e-23 2.97387e-25 0 0.0003995124 0.0001786959 -20 6.1049e-05 266.635 91849.4 1.51908e+09 0.503796 0.138835 2145.95 824972 0.482197 0.128469 218.947 219.279 -1.47611e-28 2.31666e-28 9.32171e-30 2.37542e-27 -1.09286e-27 -7.45725e-28 1.04448e-27 2.08794e-27 -1.18284e-29 -3.13548e-25 8.36789e-26 -1.11374e-25 20
5.744e-07 4.53828e-21 1.72924e-23 4.54193e-21 -1.72992e-23 2.97387e-25 0 0.0003994941 0.0001786964 -20 6.10753e-05 266.98 91889.3 1.52031e+09 0.502076 0.134903 2146.07 825326 0.482827 0.129569 219.136 219.314 -9.71871e-29 2.22236e-28 -3.38288e-29 2.33936e-27 -9.63139e-28 -6.10513e-28 1.03356e-27 1.33929e-27 -7.98548e-28 -3.2413e-25 8.28368e-26 -9.80068e-26 20
5.746e-07 4.54359e-21 1.73062e-23 4.54107e-21 -1.72994e-23 2.97387e-25 0 0.0003996472 0.0001783933 -20 6.1111e-05 267.448 91943.1 1.52209e+09 0.497871 0.111848 2145.93 824894 0.482042 0.12687 219.391 219.272 -1.88241e-28 2.27233e-28 -8.65446e-29 2.57136e-27 -8.84821e-28 -4.30117e-28 1.58212e-29 3.21591e-27 -6.87338e-28 -3.19487e-25 7.52536e-26 -9.41044e-26 20
5.748e-07 4.54352e-21 1.73234e-23 4.5407e-21 -1.72998e-23 2.97387e-25 0 0.0003995503 0.0001786335 -20 6.11106e-05 267.443 91945.3 1.52152e+09 0.493715 0.0981081 2145.86 824736 0.482053 0.127454 219.389 219.254 -1.63265e-28 1.39026e-28 -1.0627e-28 3.08552e-27 -6.98816e-28 -3.33489e-28 1.82345e-27 3.75582e-27 -1.75125e-27 -3.26411e-25 7.85417e-26 -8.60192e-26 20
5.75e-07 4.54328e-21 1.73284e-23 4.54025e-21 -1.73001e-23 2.97387e-25 0 0.0003995213 0.0001785446 -20 6.1109e-05 267.421 91955.5 1.51913e+09 0.487039 0.0742892 2145.74 824717 0.482309 0.127886 219.377 219.232 -1.76975e-28 2.18344e-28 -3.4798e-29 3.33251e-27 -1.20366e-27 -1.81229e-28 2.57782e-27 2.3404e-27 -2.32765e-27 -3.32647e-25 7.6599e-26 -9.04934e-26 20
5.752e-07 4.54008e-21 1.73415e-23 4.53952e-21 -1.73005e-23 2.97387e-25 0 0.0003997117 0.0001786432 -20 6.10874e-05 267.139 91934.5 1.51595e+09 0.482146 0.0639161 2145.62 824348 0.481474 0.125248 219.222 219.197 -1.93248e-28 1.85813e-28 2.53439e-29 3.98679e-27 -1.28321e-27 -1.98723e-28 3.7934e-27 2.28155e-27 -6.51403e-28 -3.36915e-25 7.05159e-26 -9.31864e-26 20
5.754e-07 4.53634e-21 1.73389e-23 4.53987e-21 -1.73008e-23 2.97387e-25 0 0.0003997498 0.0001786542 -20 6.10624e-05 266.81 91905.9 1.51302e+09 0.480236 0.0677549 2145.67 824538 0.481565 0.124997 219.042 219.214 -1.20352e-28 1.77909e-28 7.94481e-29 4.00169e-27 -1.23107e-27 3.55311e-28 3.92829e-27 2.57349e-27 -4.61627e-29 -3.30893e-25 6.7885e-26 -9.64892e-26 20
5.756e-07 4.53862e-21 1.73413e-23 4.54067e-21 -1.73011e-23 2.97387e-25 0 0.0003997176 0.0001787599 -20 6.10778e-05 267.012 91917.9 1.51581e+09 0.482645 0.0731805 2145.84 824784 0.481557 0.124423 219.153 219.253 -5.58283e-29 1.43395e-28 9.25295e-29 4.38203e-27 -1.28283e-27 4.27967e-28 4.15278e-27 3.04829e-27 -1.3006e-27 -3.37855e-25 6.7918e-26 -9.63529e-26 20
5.758e-07 4.54473e-21 1.73431e-23 4.5405e-21 -1.73014e-23 2.97387e-25 0 0.0003996218 0.0001786196 -20 6.11188e-05 267.551 91985.1 1.51688e+09 0.484406 0.0801317 2145.79 824787 0.481709 0.125113 219.448 219.244 -5.44709e-29 1.86951e-28 7.53683e-29 4.2575e-27 -7.00762e-28 2.46158e-28 2.19708e-27 3.76093e-27 -7.58777e-28 -3.33471e-25 6.40628e-26 -9.49924e-26 20
5.76e-07 4.54962e-21 1.73112e-23 4.54071e-21 -1.73017e-23 2.97387e-25 0 0.0003994625 0.000178546 -20 6.11517e-05 267.983 92016.1 1.52191e+09 0.487838 0.0767497 2145.89 824627 0.480797 0.122715 219.684 219.254 -1.34739e-28 9.61297e-29 1.11231e-28 4.63328e-27 -9.39824e-28 -2.73151e-28 1.99052e-27 5.79834e-27 -6.87398e-29 -3.29043e-25 5.80035e-26 -8.13547e-26 20
5.762e-07 4.54712e-21 1.72896e-23 4.5407e-21 -1.7302e-23 2.97387e-25 0 0.0003994528 0.0001786208 -20 6.11349e-05 267.762 92013.5 1.51689e+09 0.480563 0.0591617 2145.92 824465 0.480385 0.121507 219.563 219.254 -1.27164e-28 6.18673e-29 1.47157e-28 4.01362e-27 -6.45978e-28 -6.80464e-28 1.65243e-27 5.33982e-27 -8.08519e-28 -3.18632e-25 6.07825e-26 -7.47611e-26 20
5.764e-07 4.5428e-21 1.72881e-23 4.54129e-21 -1.73023e-23 2.97387e-25 0 0.0003998086 0.0001788056 -20 6.11058e-05 267.38 91973.5 1.51475e+09 0.481928 0.0675232 2146.07 824555 0.480136 0.12096 219.354 219.283 -5.67637e-29 1.48598e-28 1.64233e-28 4.30697e-27 -7.333e-28 -6.7671e-28 -4.91257e-28 5.85634e-27 -5.47758e-28 -3.1775e-25 5.49581e-26 -8.68125e-26 20
5.766e-07 4.54642e-21 1.72861e-23 4.54065e-21 -1.73026e-23 2.97387e-25 0 0.0004000243 0.0001783952 -20 6.11302e-05 267.7 92009.1 1.51617e+09 0.481616 0.0660177 2145.94 824349 0.48054 0.122607 219.529 219.252 -8.36039e-29 1.17931e-28 1.81584e-28 4.00052e-27 -9.78509e-28 -5.53435e-28 3.25287e-28 5.47732e-27 -2.45099e-27 -3.19032e-25 4.95243e-26 -7.65464e-26 20
5.768e-07 4.54849e-21 1.72987e-23 4.54079e-21 -1.73029e-23 2.97387e-25 0 0.0004003245 0.0001785315 -20 6.11441e-05 267.882 92021.8 1.51838e+09 0.487498 0.0859758 2145.95 824447 0.480123 0.121624 219.629 219.258 -2.15573e-29 9.19184e-29 2.25825e-28 3.62621e-27 -1.07306e-27 -9.14308e-28 3.10294e-28 6.14443e-27 -3.37605e-27 -3.28843e-25 4.19511e-26 -5.63756e-26 20
5.77e-07 4.55153e-21 1.72846e-23 4.54026e-21 -1.73032e-23 2.97387e-25 0 0.0004002515 0.0001787467 -20 6.11644e-05 268.15 92057.5 1.51849e+09 0.482856 0.0681862 2145.86 824193 0.47938 0.119302 219.775 219.233 4.05734e-29 1.07022e-28 2.70099e-28 3.68996e-27 -8.26953e-28 -1.22116e-27 1.05034e-27 7.83444e-27 -2.97673e-27 -3.20046e-25 4.79458e-26 -5.74042e-26 20
5.772e-07 4.55119e-21 1.72981e-23 4.54064e-21 -1.73035e-23 2.97387e-25 0 0.000400609 0.0001787012 -20 6.1162e-05 268.118 92066.3 1.51611e+09 0.480843 0.0743208 2145.95 824265 0.479672 0.120123 219.758 219.251 1.13855e-29 -1.35557e-29 3.34741e-28 3.71386e-27 -1.26242e-27 -9.02133e-28 2.29374e-27 7.005e-27 -4.97377e-27 -3.15692e-25 4.03867e-26 -5.78906e-26 20
5.774e-07 4.55242e-21 1.73108e-23 4.54053e-21 -1.73038e-23 2.97387e-25 0 0.0004003824 0.0001787624 -20 6.11701e-05 268.224 92086 1.51517e+09 0.479675 0.0689148 2145.92 824266 0.479665 0.11968 219.816 219.246 5.51029e-29 1.79046e-29 3.95325e-28 3.86937e-27 -1.21439e-27 -7.23769e-28 2.47358e-27 7.78797e-27 -3.9614e-27 -3.13185e-25 4.33488e-26 -5.05138e-26 20
5.776e-07 4.55064e-21 1.72931e-23 4.541e-21 -1.73042e-23 2.97387e-25 0 0.000400506 0.000178815 -20 6.11582e-05 268.068 92073.3 1.51362e+09 0.478178 0.0605507 2146.04 824311 0.479942 0.120261 219.73 219.268 5.007e-29 6.60194e-29 3.73818e-28 4.20572e-27 -7.88251e-28 -1.22967e-27 4.12188e-27 8.11106e-27 -4.33312e-27 -3.12611e-25 5.49299e-26 -4.69649e-26 20
5.778e-07 4.55289e-21 1.72819e-23 4.54195e-21 -1.73046e-23 2.97387e-25 0 0.0004002898 0.0001787759 -20 6.11733e-05 268.267 92099.3 1.51377e+09 0.476401 0.0537595 2146.23 824642 0.479769 0.118872 219.839 219.314 1.46729e-29 7.52116e-29 3.629e-28 4.60948e-27 -6.53191e-28 -1.52734e-27 3.7508e-27 9.28946e-27 -5.72457e-27 -3.20167e-25 6.23194e-26 -4.98934e-26 20
5.78e-07 4.55105e-21 1.7277e-23 4.54229e-21 -1.73049e-23 2.97387e-25 0 0.0004003467 0.0001787446 -20 6.11611e-05 268.106 92094.6 1.51059e+09 0.473969 0.0541257 2146.35 824511 0.47944 0.118079 219.751 219.331 -1.4895e-29 6.93521e-29 3.0235e-28 4.55234e-27 -1.07944e-27 -1.81406e-27 3.8754e-27 7.11772e-27 -3.88774e-27 -3.21876e-25 5.83798e-26 -5.11689e-26 20
5.782e-07 4.55436e-21 1.72771e-23 4.54183e-21 -1.73054e-23 2.97387e-25 0 0.0004004831 0.0001786972 -20 6.11833e-05 268.399 92130.1 1.5113e+09 0.474194 0.0589246 2146.25 824413 0.479624 0.118495 219.911 219.308 2.05901e-29 9.96407e-29 2.82157e-28 4.88557e-27 -3.86912e-28 -2.40407e-27 6.35572e-28 5.33391e-27 -3.63162e-27 -3.17937e-25 4.7033e-26 -4.89972e-26 20
5.784e-07 4.55725e-21 1.72707e-23 4.54232e-21 -1.73059e-23 2.97387e-25 0 0.0004002411 0.000178714 -20 6.12029e-05 268.656 92160.2 1.51212e+09 0.473511 0.0594085 2146.36 824532 0.479327 0.117142 220.052 219.332 4.37079e-29 2.14853e-28 1.15137e-28 4.47753e-27 2.86235e-28 -1.5655e-27 1.11732e-28 4.79122e-27 -3.36029e-27 -3.21913e-25 5.21047e-26 -3.75524e-26 20
5.786e-07 4.55732e-21 1.72586e-23 4.54308e-21 -1.73064e-23 2.97387e-25 0 0.0004002709 0.0001786307 -20 6.12034e-05 268.663 92170.2 1.51042e+09 0.474403 0.0623162 2146.52 824735 0.479107 0.115988 220.055 219.369 1.01738e-28 1.98004e-28 6.62872e-29 4.66568e-27 4.96413e-28 -1.84087e-27 3.64146e-28 6.79807e-27 -2.55441e-27 -3.21347e-25 4.73383e-26 -3.35217e-26 20
5.788e-07 4.55536e-21 1.72608e-23 4.54263e-21 -1.73069e-23 2.97387e-25 0 0.000400186 0.0001787134 -20 6.11903e-05 268.491 92141.2 1.51147e+09 0.474928 0.0716477 2146.42 824648 0.479641 0.117565 219.961 219.347 2.49721e-29 1.42634e-28 1.13759e-28 4.29911e-27 4.40664e-28 -1.56081e-27 1.13394e-27 6.00949e-27 -3.0297e-27 -3.12091e-25 4.61355e-26 -3.42976e-26 20
5.79e-07 4.56358e-21 1.7255e-23 4.54314e-21 -1.73075e-23 2.97387e-25 0 0.0004003387 0.000178672 -20 6.12455e-05 269.218 92211.9 1.51648e+09 0.480186 0.0988621 2146.56 824647 0.479426 0.11696 220.359 219.372 1.61999e-29 1.85035e-29 1.30338e-28 4.60924e-27 9.04214e-29 -1.59984e-27 1.59614e-28 4.93435e-27 -2.15044e-27 -3.1548e-25 4.19284e-26 -3.33774e-26 20
5.792e-07 4.56625e-21 1.72612e-23 4.54211e-21 -1.73082e-23 2.97387e-25 0 0.0004002913 0.0001787597 -20 6.12635e-05 269.455 92249.1 1.51549e+09 0.4823 0.114641 2146.36 824294 0.478702 0.114631 220.488 219.322 7.12044e-29 1.41162e-29 2.78255e-29 4.28568e-27 -2.78722e-28 -1.11305e-27 -3.50139e-29 4.05673e-27 -1.02896e-27 -3.14273e-25 4.15814e-26 -3.18502e-26 20
5.794e-07 4.56598e-21 1.72678e-23 4.54338e-21 -1.73089e-23 2.97387e-25 0 0.0004005786 0.0001788108 -20 6.12617e-05 269.432 92244.5 1.51574e+09 0.486995 0.120596 2146.61 824729 0.478966 0.1142 220.475 219.383 1.85002e-29 -1.0266e-29 -4.11983e-29 4.12026e-27 2.56695e-28 -9.13149e-28 2.23641e-27 1.79984e-27 1.44279e-27 -3.11515e-25 4.16399e-26 -2.49696e-26 20
5.796e-07 4.56459e-21 1.72933e-23 4.54308e-21 -1.73097e-23 2.97387e-25 0 0.0004005057 0.0001787689 -20 6.12524e-05 269.308 92248 1.51205e+09 0.484905 0.121457 2146.59 824464 0.478246 0.110196 220.408 219.369 3.28924e-29 -3.59759e-29 -2.27187e-29 3.67e-27 8.25482e-28 -6.29351e-28 1.53256e-27 3.83216e-27 9.45044e-28 -3.17988e-25 5.2561e-26 -2.35968e-26 20
5.798e-07 4.56988e-21 1.72967e-23 4.54345e-21 -1.73104e-23 2.97387e-25 0 0.0004008447 0.0001786404 -20 6.12878e-05 269.776 92294.6 1.51506e+09 0.484553 0.117962 2146.68 824487 0.477805 0.107425 220.663 219.387 9.84518e-29 -8.30921e-29 9.94331e-30 3.62646e-27 9.79425e-28 -5.89007e-28 8.37278e-28 4.66042e-27 2.01372e-27 -3.24482e-25 5.76964e-26 -2.88161e-26 20
5.8e-07 4.56549e-21 1.81736e-23 4.54442e-21 -1.81768e-23 2.85878e-25 0 0.0004006315 0.0001786419 -21 6.12583e-05 269.387 92255.7 1.5126e+09 0.487169 0.132259 2146.89 824765 0.478849 0.11252 220.451 219.433 4.50864e-29 -1.42536e-28 -2.94273e-29 3.85308e-27 6.25207e-28 -2.38599e-28 2.30952e-27 4.46295e-27 2.70285e-27 -3.3226e-25 7.25579e-26 -3.24341e-26 21
5.802e-07 4.57236e-21 1.82035e-23 4.5442e-21 -1.81777e-23 2.85878e-25 0 0.0004004371 0.0001787975 -21 6.13044e-05 269.996 92309.4 1.51778e+09 0.48696 0.124384 2146.83 824745 0.478828 0.112394 220.783 219.423 2.65401e-29 -1.20022e-28 -1.13391e-29 3.42738e-27 4.84222e-28 -2.53169e-28 1.36324e-27 4.09117e-27 2.62673e-27 -3.38297e-25 7.24817e-26 -4.51885e-26 21
5.804e-07 4.57276e-21 1.82074e-23 4.54398e-21 -1.81786e-23 2.85878e-25 0 0.000400604 0.0001786944 -21 6.13071e-05 270.031 92317.4 1.51716e+09 0.486364 0.126842 2146.76 824788 0.479081 0.113153 220.802 219.412 5.23512e-29 -1.1634e-28 7.03832e-30 3.55386e-27 2.63552e-28 -1.58792e-28 2.38982e-28 4.97083e-27 3.4951e-27 -3.48403e-25 6.5037e-26 -3.18287e-26 21
5.806e-07 4.57261e-21 1.82086e-23 4.54435e-21 -1.81793e-23 2.85878e-25 0 0.0004006657 0.0001787391 -21 6.13061e-05 270.017 92315.8 1.51714e+09 0.49036 0.137228 2146.86 824782 0.478966 0.113316 220.794 219.43 -1.97907e-29 -1.68876e-28 -4.72812e-29 3.54014e-27 1.32294e-28 -4.53982e-29 -3.40975e-27 4.75155e-27 1.97437e-27 -3.46808e-25 5.68955e-26 -2.16301e-26 21
5.808e-07 4.56698e-21 1.82108e-23 4.5444e-21 -1.818e-23 2.85878e-25 0 0.0004003211 0.0001789874 -21 6.12682e-05 269.517 92268.3 1.51353e+09 0.487513 0.118363 2146.85 824920 0.479657 0.115214 220.522 219.433 -4.33788e-29 -2.33557e-28 9.01336e-30 4.05098e-27 2.49651e-28 -2.15529e-28 -2.14892e-27 4.71223e-27 2.04229e-27 -3.43494e-25 6.72364e-26 -7.83954e-27 21
5.81e-07 4.56906e-21 1.82256e-23 4.5442e-21 -1.81806e-23 2.85878e-25 0 0.0004007296 0.0001789415 -21 6.12821e-05 269.701 92277.9 1.51634e+09 0.485847 0.108889 2146.79 824937 0.480138 0.116398 220.622 219.423 -3.09711e-29 -2.34094e-28 -9.67192e-29 4.19159e-27 4.05773e-28 -3.86377e-29 -2.45181e-27 3.25108e-27 3.6663e-27 -3.36061e-25 6.8738e-26 -7.26105e-27 21
5.812e-07 4.56836e-21 1.82071e-23 4.54419e-21 -1.81811e-23 2.85878e-25 0 0.0004006767 0.0001788424 -21 6.12773e-05 269.637 92274.9 1.51535e+09 0.484369 0.0983495 2146.74 825119 0.480803 0.117025 220.587 219.422 -1.50121e-28 -2.29072e-28 -1.69405e-28 4.36194e-27 4.29337e-28 5.71435e-29 -3.60793e-28 4.22898e-27 4.09101e-27 -3.35792e-25 7.60683e-26 -3.10374e-27 21
5.814e-07 4.56743e-21 1.8207e-23 4.54442e-21 -1.81813e-23 2.85878e-25 0 0.0004005841 0.0001788199 -21 6.1271e-05 269.555 92273.3 1.5136e+09 0.484053 0.104986 2146.79 825166 0.480686 0.11689 220.542 219.434 -1.49837e-28 -2.50945e-28 -1.40944e-28 3.71088e-27 2.27358e-28 1.7246e-28 1.81385e-27 5.37569e-27 3.89787e-27 -3.28075e-25 6.89562e-26 -1.9219e-27 21
5.816e-07 4.56949e-21 1.81816e-23 4.54451e-21 -1.81816e-23 2.85878e-25 0 0.0004008675 0.0001790107 -21 6.12847e-05 269.736 92287.8 1.51546e+09 0.481339 0.0918434 2146.82 825151 0.479733 0.111919 220.641 219.438 -2.46576e-28 -2.64535e-28 -1.23545e-28 3.06676e-27 5.16024e-28 1.70917e-28 3.75097e-27 3.38617e-27 4.00389e-27 -3.22542e-25 6.19797e-26 4.59077e-27 21
5.818e-07 4.56768e-21 1.81993e-23 4.54638e-21 -1.81818e-23 2.85878e-25 0 0.000400974 0.0001790827 -21 6.12726e-05 269.576 92281.7 1.51261e+09 0.481594 0.103506 2147.22 825707 0.479932 0.111829 220.554 219.528 -2.38268e-28 -2.56628e-28 -5.06016e-29 3.12807e-27 7.19537e-28 1.74895e-28 3.32384e-27 2.13909e-27 3.2537e-27 -3.30038e-25 6.1752e-26 -1.13128e-26 21
5.82e-07 4.5703e-21 1.81801e-23 4.54624e-21 -1.8182e-23 2.85878e-25 0 0.0004010013 0.000179193 -21 6.12904e-05 269.811 92313.8 1.51244e+09 0.482032 0.114654 2147.18 825666 0.47975 0.110908 220.682 219.521 -2.15874e-28 -1.4881e-28 -3.82147e-30 3.15474e-27 1.46987e-27 -1.21561e-28 1.36025e-27 4.40944e-28 5.62978e-27 -3.25546e-25 7.16485e-26 -3.3384e-27 21
5.822e-07 4.57465e-21 1.81592e-23 4.54682e-21 -1.81821e-23 2.85878e-25 0 0.0004009974 0.0001791501 -21 6.13196e-05 270.197 92352.6 1.5148e+09 0.480587 0.112086 2147.29 825921 0.480027 0.111228 220.892 219.55 -1.23706e-28 -1.56664e-28 -9.20222e-29 3.33159e-27 1.41786e-27 -1.71337e-28 4.29597e-27 -1.72657e-27 4.56506e-27 -3.25382e-25 7.775e-26 -5.74075e-27 21
5.824e-07 4.57331e-21 1.81362e-23 4.54745e-21 -1.81823e-23 2.85878e-25 0 0.0004010946 0.000178942 -21 6.13107e-05 270.079 92343.2 1.51362e+09 0.480006 0.110821 2147.41 826156 0.479936 0.110727 220.828 219.58 -9.23752e-29 -1.67158e-28 -1.10797e-28 2.95249e-27 1.23918e-27 -3.89586e-28 2.8377e-27 -1.09238e-27 5.24722e-27 -3.23727e-25 7.26834e-26 -8.64664e-27 21
5.826e-07 4.56795e-21 1.81278e-23 4.54736e-21 -1.81824e-23 2.85878e-25 0 0.0004009023 0.000179366 -21 6.12748e-05 269.605 92310.6 1.50786e+09 0.478415 0.114789 2147.39 826115 0.480181 0.111159 220.569 219.576 -1.40164e-28 -8.75102e-29 -3.12492e-29 2.12622e-27 1.10409e-27 -5.97769e-28 3.04363e-27 -2.01519e-27 4.45072e-27 -3.23306e-25 8.09752e-26 -2.25103e-26 21
